,State,Filed week ended,Initial Claims,Refelcting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,Unnamed: 7,Unnamed: 8
2383,Utah,,2.575,09/26/2020,23.562,"1,483,888",1959-01-01 00:00:00,,
2384,Utah,,2.726,10.03.2020,21.265,"1,486,205",1943-01-01 00:00:00,,
2385,Utah,10-17-2020,2.49,10.10.2020,19.081,"1,486,205",2028-01-01 00:00:00,,
2386,Utah,10-24-2020,2.371,10/17/2020,17.474,"1,486,205",2018-01-01 00:00:00,,
2387,Utah,10-31-2020,2.36,10/24/2020,16.327,"1,486,205",2021-10-01 00:00:00,,
2388,Utah,,2.6,10/31/2020,15.242,"1,486,205",2021-03-01 00:00:00,,
2389,Utah,11-14-2020,3.111,11.07.2020,14.612,"1,486,205",0.98,,
2390,Utah,11-21-2020,3.046,11/14/2020,14.69,"1,486,205",0.99,,
2391,Utah,11-28-2020,2.385,11/21/2020,14.246,"1,486,205",0.96,,
2392,Utah,,3.305,11/28/2020,14.501,"1,486,205",0.98,,
2393,Utah,,3.08,12.05.2020,14.442,"1,486,205",0.97,,
2394,Utah,12-19-2020,3.014,12.12.2020,14.582,"1,486,205",0.98,,
2395,Utah,12-26-2020,2.729,12/19/2020,14.603,"1,486,205",0.98,,
2396,Vermont,,680,12/28/2019,5.417,303.175,1979-01-01 00:00:00,,
2397,Vermont,,649,01.04.2020,5.609,303.508,1985-01-01 00:00:00,,
2398,Vermont,01-18-2020,755,01.11.2020,4.961,303.508,1963-01-01 00:00:00,,
2399,Vermont,01-25-2020,518,01/18/2020,4.986,303.508,1964-01-01 00:00:00,,
2400,Vermont,,481,01/25/2020,5.006,303.508,1965-01-01 00:00:00,,
2401,Vermont,,475,02.01.2020,4.824,303.508,1959-01-01 00:00:00,,
2402,Vermont,02-15-2020,543,02.08.2020,4.931,303.508,1962-01-01 00:00:00,,
2403,Vermont,02-22-2020,610,02/15/2020,4.872,303.508,1961-01-01 00:00:00,,
2404,Vermont,02-29-2020,863,02/22/2020,5.039,303.508,1966-01-01 00:00:00,,
2405,Vermont,,446,02/29/2020,5.219,303.508,1972-01-01 00:00:00,,
2406,Vermont,03-14-2020,659,03.07.2020,4.896,303.508,1961-01-01 00:00:00,,
2407,Vermont,03-21-2020,3.784,03/14/2020,4.81,303.508,1958-01-01 00:00:00,,
2408,Vermont,03-28-2020,14.633,03/21/2020,13.797,303.508,1955-04-01 00:00:00,,
2409,Vermont,,16.474,03/28/2020,21.953,303.508,2023-07-01 00:00:00,,
2410,Vermont,,9.662,04.04.2020,31.204,303.379,2029-10-01 00:00:00,,
2411,Vermont,04-18-2020,6.598,04.11.2020,64.313,303.379,21.20,,
2412,Vermont,04-25-2020,5.117,04/18/2020,76.457,303.379,25.20,,
2413,Vermont,,3.875,04/25/2020,60.535,303.379,19.95,,
2414,Vermont,,2.913,05.02.2020,57.04,303.379,18.80,,
2415,Vermont,05-16-2020,2.199,05.09.2020,55.103,303.379,18.16,,
2416,Vermont,05-23-2020,1.552,05/16/2020,50.285,303.379,16.57,,
2417,Vermont,05-30-2020,1.465,05/23/2020,46.316,303.379,15.27,,
2418,Vermont,,1.65,05/30/2020,45.207,303.379,14.90,,
2419,Vermont,06-13-2020,1.859,06.06.2020,43.338,303.379,14.29,,
2420,Vermont,06-20-2020,1.389,06/13/2020,42.681,303.379,2021-07-14 00:00:00,,
2421,Vermont,06-27-2020,2.163,06/20/2020,42.42,303.379,13.98,,
2422,Vermont,,1.876,06/27/2020,39.089,303.379,1988-12-01 00:00:00,,
2423,Vermont,,1.83,07.04.2020,38.335,303.295,1964-12-01 00:00:00,,
2424,Vermont,07-18-2020,1.637,07.11.2020,38.405,303.295,1966-12-01 00:00:00,,
2425,Vermont,07-25-2020,1.519,07/18/2020,37.797,303.295,1946-12-01 00:00:00,,
2426,Vermont,,1.26,07/25/2020,35.847,303.295,1982-11-01 00:00:00,,
2427,Vermont,,904,08.01.2020,31.783,303.295,1948-10-01 00:00:00,,
2428,Vermont,08-15-2020,723,08.08.2020,29.962,303.295,1988-09-01 00:00:00,,
2429,Vermont,08-22-2020,686,08/15/2020,28.39,303.295,1936-09-01 00:00:00,,
2430,Vermont,08-29-2020,749,08/22/2020,26.97,303.295,1989-08-01 00:00:00,,
2431,Vermont,,731,08/29/2020,25.575,303.295,1943-08-01 00:00:00,,
2432,Vermont,,612,09.05.2020,23.961,303.295,1990-07-01 00:00:00,,
2433,Vermont,09-19-2020,644,09.12.2020,22.541,303.295,1943-07-01 00:00:00,,
2434,Vermont,09-26-2020,601,09/19/2020,20.616,303.295,1980-06-01 00:00:00,,
2435,Vermont,,606,09/26/2020,17.676,303.295,1983-05-01 00:00:00,,
2436,Vermont,,543,10.03.2020,15.46,302.674,2021-11-05 00:00:00,,
2437,Vermont,10-17-2020,601,10.10.2020,13.438,302.674,1944-04-01 00:00:00,,
2438,Vermont,10-24-2020,706,10/17/2020,12.535,302.674,2014-04-01 00:00:00,,
2439,Vermont,10-31-2020,750,10/24/2020,11.555,302.674,1982-03-01 00:00:00,,
2440,Vermont,,805,10/31/2020,11.209,302.674,1970-03-01 00:00:00,,
2441,Vermont,11-14-2020,860,11.07.2020,10.825,302.674,1958-03-01 00:00:00,,
2442,Vermont,11-21-2020,1.479,11/14/2020,11.15,302.674,1968-03-01 00:00:00,,
2443,Vermont,11-28-2020,1.255,11/21/2020,10.082,302.674,1933-03-01 00:00:00,,
2444,Vermont,,2.013,11/28/2020,11.938,302.674,1994-03-01 00:00:00,,
2445,Vermont,,1.434,12.05.2020,11.909,302.674,1993-03-01 00:00:00,,
2446,Vermont,12-19-2020,1.318,12.12.2020,11.913,302.674,1994-03-01 00:00:00,,
2447,Vermont,12-26-2020,1.097,12/19/2020,10.088,302.674,1933-03-01 00:00:00,,
2448,Virgin Islands,,10,12/28/2019,468,33.306,1941-01-01 00:00:00,,
2449,Virgin Islands,,24,01.04.2020,534,34.238,1956-01-01 00:00:00,,
2450,Virgin Islands,01-18-2020,40,01.11.2020,562,34.238,1964-01-01 00:00:00,,
2451,Virgin Islands,01-25-2020,44,01/18/2020,552,34.238,1961-01-01 00:00:00,,
2452,Virgin Islands,,35,01/25/2020,516,34.238,1951-01-01 00:00:00,,
2453,Virgin Islands,,45,02.01.2020,522,34.238,1952-01-01 00:00:00,,
2454,Virgin Islands,02-15-2020,40,02.08.2020,508,34.238,1948-01-01 00:00:00,,
2455,Virgin Islands,02-22-2020,55,02/15/2020,508,34.238,1948-01-01 00:00:00,,
2456,Virgin Islands,02-29-2020,37,02/22/2020,562,34.238,1964-01-01 00:00:00,,
2457,Virgin Islands,,64,02/29/2020,586,34.238,1971-01-01 00:00:00,,
2458,Virgin Islands,03-14-2020,44,03.07.2020,592,34.238,1973-01-01 00:00:00,,
2459,Virgin Islands,03-21-2020,123,03/14/2020,584,34.238,1971-01-01 00:00:00,,
2460,Virgin Islands,03-28-2020,250,03/21/2020,512,34.238,1950-01-01 00:00:00,,
2461,Virgin Islands,,72,03/28/2020,658,34.238,1992-01-01 00:00:00,,
2462,Virgin Islands,,6,04.04.2020,776,35.422,2019-02-01 00:00:00,,
2463,Virgin Islands,04-18-2020,13,04.11.2020,1.322,35.422,1973-03-01 00:00:00,,
2464,Virgin Islands,04-25-2020,103,04/18/2020,1.468,35.422,2014-04-01 00:00:00,,
2465,Virgin Islands,,45,04/25/2020,1.882,35.422,1931-05-01 00:00:00,,
2466,Virgin Islands,,70,05.02.2020,2.812,35.422,1994-07-01 00:00:00,,
2467,Virgin Islands,05-16-2020,66,05.09.2020,3.572,35.422,2021-08-10 00:00:00,,
2468,Virgin Islands,05-23-2020,47,05/16/2020,4.534,35.422,1980-12-01 00:00:00,,
2469,Virgin Islands,05-30-2020,32,05/23/2020,4.642,35.422,2021-10-13 00:00:00,,
2470,Virgin Islands,,32,05/30/2020,5.564,35.422,15.71,,
2471,Virgin Islands,06-13-2020,53,06.06.2020,5.734,35.422,16.19,,
2472,Virgin Islands,06-20-2020,63,06/13/2020,6.294,35.422,17.77,,
2473,Virgin Islands,06-27-2020,57,06/20/2020,6.194,35.422,17.49,,
2474,Virgin Islands,,38,06/27/2020,4.638,35.422,2021-09-13 00:00:00,,
2475,Virgin Islands,,70,07.04.2020,5.574,36.677,15.20,,
2476,Virgin Islands,07-18-2020,110,07.11.2020,5.33,36.677,14.53,,
2477,Virgin Islands,07-25-2020,48,07/18/2020,4.842,36.677,13.20,,
2478,Virgin Islands,,20,07/25/2020,3.518,36.677,1959-09-01 00:00:00,,
2479,Virgin Islands,,41,08.01.2020,5.048,36.677,13.76,,
2480,Virgin Islands,08-15-2020,227,08.08.2020,4.71,36.677,1984-12-01 00:00:00,,
2481,Virgin Islands,08-22-2020,193,08/15/2020,4.318,36.677,1977-11-01 00:00:00,,
2482,Virgin Islands,08-29-2020,363,08/22/2020,4.618,36.677,1959-12-01 00:00:00,,
2483,Virgin Islands,,327,08/29/2020,3.746,36.677,2021-10-01 00:00:00,,
2484,Virgin Islands,,192,09.05.2020,4.13,36.677,2026-11-01 00:00:00,,
2485,Virgin Islands,09-19-2020,309,09.12.2020,4.358,36.677,1988-11-01 00:00:00,,
2486,Virgin Islands,09-26-2020,346,09/19/2020,4.44,36.677,2021-11-12 00:00:00,,
2487,Virgin Islands,,255,09/26/2020,3.19,36.677,1970-08-01 00:00:00,,
2488,Virgin Islands,,163,10.03.2020,2.438,37.542,1949-06-01 00:00:00,,
2489,Virgin Islands,10-17-2020,133,10.10.2020,2.198,37.542,1985-05-01 00:00:00,,
2490,Virgin Islands,10-24-2020,127,10/17/2020,3.586,37.542,1955-09-01 00:00:00,,
2491,Virgin Islands,10-31-2020,101,10/24/2020,2.668,37.542,2021-11-07 00:00:00,,
2492,Virgin Islands,,66,10/31/2020,1.698,37.542,1952-04-01 00:00:00,,
2493,Virgin Islands,11-14-2020,81,11.07.2020,2.572,37.542,1985-06-01 00:00:00,,
2494,Virgin Islands,11-21-2020,80,11/14/2020,2.964,37.542,1990-07-01 00:00:00,,
2495,Virgin Islands,11-28-2020,53,11/21/2020,1.41,37.542,1976-03-01 00:00:00,,
2496,Virgin Islands,,60,11/28/2020,2.018,37.542,1938-05-01 00:00:00,,
2497,Virgin Islands,,81,12.05.2020,3.118,37.542,1931-08-01 00:00:00,,
2498,Virgin Islands,12-19-2020,60,12.12.2020,2.556,37.542,1981-06-01 00:00:00,,
2499,Virgin Islands,12-26-2020,52,12/19/2020,1.524,37.542,2021-06-04 00:00:00,,
2500,Virginia,,3.188,12/28/2019,22.171,"3,722,198",0.60,,
2501,Virginia,,3.643,01.04.2020,23.577,"3,731,069",0.63,,
2502,Virginia,01-18-2020,2.831,01.11.2020,22.218,"3,731,069",0.60,,
2503,Virginia,01-25-2020,3.059,01/18/2020,21.661,"3,731,069",0.58,,
2504,Virginia,,2.575,01/25/2020,22.263,"3,731,069",0.60,,
2505,Virginia,,3.097,02.01.2020,22.049,"3,731,069",0.59,,
2506,Virginia,02-15-2020,2.693,02.08.2020,22.481,"3,731,069",0.60,,
2507,Virginia,02-22-2020,2.079,02/15/2020,22.493,"3,731,069",0.60,,
2508,Virginia,02-29-2020,3.267,02/22/2020,22.203,"3,731,069",0.60,,
2509,Virginia,,2.527,02/29/2020,22.714,"3,731,069",0.61,,
2510,Virginia,03-14-2020,2.706,03.07.2020,21.336,"3,731,069",0.57,,
2511,Virginia,03-21-2020,46.277,03/14/2020,21.628,"3,731,069",0.58,,
2512,Virginia,03-28-2020,112.497,03/21/2020,41.827,"3,731,069",2021-12-01 00:00:00,,
2513,Virginia,,147.369,03/28/2020,133.184,"3,731,069",1957-03-01 00:00:00,,
2514,Virginia,,104.619,04.04.2020,236.791,"3,731,069",1935-06-01 00:00:00,,
2515,Virginia,04-18-2020,82.729,04.11.2020,297.993,"3,739,821",1997-07-01 00:00:00,,
2516,Virginia,04-25-2020,72.488,04/18/2020,341.295,"3,739,821",2013-09-01 00:00:00,,
2517,Virginia,,59.631,04/25/2020,376.689,"3,739,821",2021-07-10 00:00:00,,
2518,Virginia,,52.139,05.02.2020,392.673,"3,739,821",1950-10-01 00:00:00,,
2519,Virginia,05-16-2020,44.699,05.09.2020,403.557,"3,739,821",1979-10-01 00:00:00,,
2520,Virginia,05-23-2020,39.242,05/16/2020,402.926,"3,739,821",1977-10-01 00:00:00,,
2521,Virginia,05-30-2020,31.379,05/23/2020,398.411,"3,739,821",1965-10-01 00:00:00,,
2522,Virginia,,29.231,05/30/2020,396.056,"3,739,821",1959-10-01 00:00:00,,
2523,Virginia,06-13-2020,27.186,06.06.2020,386.893,"3,739,821",1935-10-01 00:00:00,,
2524,Virginia,06-20-2020,25.293,06/13/2020,375.579,"3,739,821",2021-04-10 00:00:00,,
2525,Virginia,06-27-2020,31.955,06/20/2020,366.714,"3,739,821",1981-09-01 00:00:00,,
2526,Virginia,,31.825,06/27/2020,378.607,"3,739,821",2021-12-10 00:00:00,,
2527,Virginia,,32.292,07.04.2020,372.07,"3,751,738",1992-09-01 00:00:00,,
2528,Virginia,07-18-2020,37.946,07.11.2020,357.098,"3,751,738",1952-09-01 00:00:00,,
2529,Virginia,07-25-2020,42.966,07/18/2020,344.826,"3,751,738",2019-09-01 00:00:00,,
2530,Virginia,,23.918,07/25/2020,331.401,"3,751,738",1983-08-01 00:00:00,,
2531,Virginia,,13.265,08.01.2020,264.41,"3,751,738",2021-05-07 00:00:00,,
2532,Virginia,08-15-2020,15.151,08.08.2020,265.225,"3,751,738",2021-07-07 00:00:00,,
2533,Virginia,08-22-2020,11.436,08/15/2020,249.745,"3,751,738",1966-06-01 00:00:00,,
2534,Virginia,08-29-2020,10.305,08/22/2020,233.467,"3,751,738",2022-06-01 00:00:00,,
2535,Virginia,,11.135,08/29/2020,217.485,"3,751,738",1980-05-01 00:00:00,,
2536,Virginia,,10.1,09.05.2020,201.616,"3,751,738",1937-05-01 00:00:00,,
2537,Virginia,09-19-2020,10.582,09.12.2020,188.195,"3,751,738",2021-02-05 00:00:00,,
2538,Virginia,09-26-2020,9.377,09/19/2020,173.717,"3,751,738",1963-04-01 00:00:00,,
2539,Virginia,,10.843,09/26/2020,160.764,"3,751,738",2029-04-01 00:00:00,,
2540,Virginia,,9.11,10.03.2020,142.22,"3,762,558",1978-03-01 00:00:00,,
2541,Virginia,10-17-2020,11.365,10.10.2020,129.3,"3,762,558",1944-03-01 00:00:00,,
2542,Virginia,10-24-2020,12.352,10/17/2020,127.621,"3,762,558",1939-03-01 00:00:00,,
2543,Virginia,10-31-2020,10.35,10/24/2020,99.711,"3,762,558",1965-02-01 00:00:00,,
2544,Virginia,,9.909,10/31/2020,91.96,"3,762,558",1944-02-01 00:00:00,,
2545,Virginia,11-14-2020,11.088,11.07.2020,85.129,"3,762,558",2026-02-01 00:00:00,,
2546,Virginia,11-21-2020,12.234,11/14/2020,81.138,"3,762,558",2016-02-01 00:00:00,,
2547,Virginia,11-28-2020,8.606,11/21/2020,72.305,"3,762,558",1992-01-01 00:00:00,,
2548,Virginia,,16.654,11/28/2020,73.804,"3,762,558",1996-01-01 00:00:00,,
2549,Virginia,,14.509,12.05.2020,68.019,"3,762,558",1981-01-01 00:00:00,,
2550,Virginia,12-19-2020,14.64,12.12.2020,67.478,"3,762,558",1979-01-01 00:00:00,,
2551,Virginia,12-26-2020,11.89,12/19/2020,63.443,"3,762,558",1969-01-01 00:00:00,,
2552,Washington,,10.024,12/28/2019,70.363,"3,317,884",2021-12-02 00:00:00,,
2553,Washington,,9.069,01.04.2020,70.214,"3,333,838",2021-11-02 00:00:00,,
2554,Washington,01-18-2020,9.079,01.11.2020,65.903,"3,333,838",1998-01-01 00:00:00,,
2555,Washington,01-25-2020,8.072,01/18/2020,67.705,"3,333,838",2021-03-02 00:00:00,,
2556,Washington,,6.619,01/25/2020,65.26,"3,333,838",1996-01-01 00:00:00,,
2557,Washington,,7.161,02.01.2020,64.144,"3,333,838",1992-01-01 00:00:00,,
2558,Washington,02-15-2020,6.311,02.08.2020,61.819,"3,333,838",1985-01-01 00:00:00,,
2559,Washington,02-22-2020,5.585,02/15/2020,59.819,"3,333,838",1979-01-01 00:00:00,,
2560,Washington,02-29-2020,5.77,02/22/2020,58.586,"3,333,838",1976-01-01 00:00:00,,
2561,Washington,,6.616,02/29/2020,56.513,"3,333,838",1970-01-01 00:00:00,,
2562,Washington,03-14-2020,14.24,03.07.2020,55.588,"3,333,838",1967-01-01 00:00:00,,
2563,Washington,03-21-2020,129.909,03/14/2020,62.623,"3,333,838",1988-01-01 00:00:00,,
2564,Washington,03-28-2020,182.849,03/21/2020,158.025,"3,333,838",1974-04-01 00:00:00,,
2565,Washington,,171.252,03/28/2020,309.411,"3,333,838",2028-09-01 00:00:00,,
2566,Washington,,144.455,04.04.2020,442.936,"3,351,028",13.22,,
2567,Washington,04-18-2020,83.475,04.11.2020,535.185,"3,351,028",15.97,,
2568,Washington,04-25-2020,139.505,04/18/2020,573.374,"3,351,028",2021-11-17 00:00:00,,
2569,Washington,,102.216,04/25/2020,604.048,"3,351,028",2021-03-18 00:00:00,,
2570,Washington,,110.831,05.02.2020,739.795,"3,351,028",2021-08-22 00:00:00,,
2571,Washington,05-16-2020,140.119,05.09.2020,"1,045,456","3,351,028",31.20,,
2572,Washington,05-23-2020,49.436,05/16/2020,593.287,"3,351,028",17.70,,
2573,Washington,05-30-2020,31.929,05/23/2020,479.768,"3,351,028",14.32,,
2574,Washington,,30.677,05/30/2020,438.156,"3,351,028",2021-08-13 00:00:00,,
2575,Washington,06-13-2020,30.217,06.06.2020,410.204,"3,351,028",2024-12-01 00:00:00,,
2576,Washington,06-20-2020,30.793,06/13/2020,418.459,"3,351,028",1949-12-01 00:00:00,,
2577,Washington,06-27-2020,33.266,06/20/2020,416.604,"3,351,028",1943-12-01 00:00:00,,
2578,Washington,,29.506,06/27/2020,380.975,"3,351,028",1937-11-01 00:00:00,,
2579,Washington,,45.622,07.04.2020,387.558,"3,383,128",1946-11-01 00:00:00,,
2580,Washington,07-18-2020,33.361,07.11.2020,375.988,"3,383,128",2021-11-11 00:00:00,,
2581,Washington,07-25-2020,30.653,07/18/2020,356.149,"3,383,128",1953-10-01 00:00:00,,
2582,Washington,,26.486,07/25/2020,347.205,"3,383,128",2026-10-01 00:00:00,,
2583,Washington,,22.991,08.01.2020,308.568,"3,383,128",2021-12-09 00:00:00,,
2584,Washington,08-15-2020,24.005,08.08.2020,299.672,"3,383,128",1986-08-01 00:00:00,,
2585,Washington,08-22-2020,21.404,08/15/2020,284.224,"3,383,128",1940-08-01 00:00:00,,
2586,Washington,08-29-2020,22.286,08/22/2020,277.631,"3,383,128",2021-08-01 00:00:00,,
2587,Washington,,24.459,08/29/2020,271.917,"3,383,128",2021-04-08 00:00:00,,
2588,Washington,,21.168,09.05.2020,263.245,"3,383,128",1978-07-01 00:00:00,,
2589,Washington,09-19-2020,23.105,09.12.2020,254.002,"3,383,128",1951-07-01 00:00:00,,
2590,Washington,09-26-2020,21.002,09/19/2020,236.928,"3,383,128",7.00,,
2591,Washington,,18.528,09/26/2020,208.017,"3,383,128",2015-06-01 00:00:00,,
2592,Washington,,25.631,10.03.2020,190.215,"3,403,434",1959-05-01 00:00:00,,
2593,Washington,10-17-2020,19.98,10.10.2020,177.627,"3,403,434",2022-05-01 00:00:00,,
2594,Washington,10-24-2020,18.025,10/17/2020,165.664,"3,403,434",1987-04-01 00:00:00,,
2595,Washington,10-31-2020,18.863,10/24/2020,160.73,"3,403,434",1972-04-01 00:00:00,,
2596,Washington,,26.546,10/31/2020,152.131,"3,403,434",1947-04-01 00:00:00,,
2597,Washington,11-14-2020,17.642,11.07.2020,150.485,"3,403,434",1942-04-01 00:00:00,,
2598,Washington,11-21-2020,31.141,11/14/2020,158.09,"3,403,434",1965-04-01 00:00:00,,
2599,Washington,11-28-2020,23.26,11/21/2020,160.893,"3,403,434",1973-04-01 00:00:00,,
2600,Washington,,25.623,11/28/2020,175.224,"3,403,434",2015-05-01 00:00:00,,
2601,Washington,,20.523,12.05.2020,170.449,"3,403,434",2021-01-05 00:00:00,,
2602,Washington,12-19-2020,18.369,12.12.2020,166.402,"3,403,434",1989-04-01 00:00:00,,
2603,Washington,12-26-2020,19.901,12/19/2020,173.308,"3,403,434",2021-09-05 00:00:00,,
2604,West Virginia,,1.564,12/28/2019,15.887,670.192,1937-02-01 00:00:00,,
2605,West Virginia,,2.638,01.04.2020,18.026,670.051,1969-02-01 00:00:00,,
2606,West Virginia,01-18-2020,1.895,01.11.2020,17.681,670.051,1964-02-01 00:00:00,,
2607,West Virginia,01-25-2020,1.29,01/18/2020,16.745,670.051,1950-02-01 00:00:00,,
2608,West Virginia,,1.364,01/25/2020,16.905,670.051,1952-02-01 00:00:00,,
2609,West Virginia,,1.206,02.01.2020,16.588,670.051,1948-02-01 00:00:00,,
2610,West Virginia,02-15-2020,1.172,02.08.2020,16.856,670.051,1952-02-01 00:00:00,,
2611,West Virginia,02-22-2020,1.207,02/15/2020,17.355,670.051,1959-02-01 00:00:00,,
2612,West Virginia,02-29-2020,1.108,02/22/2020,16.797,670.051,1951-02-01 00:00:00,,
2613,West Virginia,,1.033,02/29/2020,16.11,670.051,1940-02-01 00:00:00,,
2614,West Virginia,03-14-2020,865,03.07.2020,15.394,670.051,1930-02-01 00:00:00,,
2615,West Virginia,03-21-2020,3.536,03/14/2020,14.154,670.051,2021-11-02 00:00:00,,
2616,West Virginia,03-28-2020,14.523,03/21/2020,21.145,670.051,2016-03-01 00:00:00,,
2617,West Virginia,,14.494,03/28/2020,36.69,670.051,1948-05-01 00:00:00,,
2618,West Virginia,,14.944,04.04.2020,48.597,667.871,2028-07-01 00:00:00,,
2619,West Virginia,04-18-2020,46.755,04.11.2020,96.128,667.871,14.39,,
2620,West Virginia,04-25-2020,29.818,04/18/2020,146.566,667.871,21.95,,
2621,West Virginia,,13.227,04/25/2020,110.377,667.871,16.53,,
2622,West Virginia,,6.045,05.02.2020,107.405,667.871,2021-08-16 00:00:00,,
2623,West Virginia,05-16-2020,5.026,05.09.2020,98.794,667.871,14.79,,
2624,West Virginia,05-23-2020,4.904,05/16/2020,93.086,667.871,13.94,,
2625,West Virginia,05-30-2020,4.685,05/23/2020,84.61,667.871,1967-12-01 00:00:00,,
2626,West Virginia,,4.413,05/30/2020,83.162,667.871,1945-12-01 00:00:00,,
2627,West Virginia,06-13-2020,4.327,06.06.2020,75.236,667.871,2027-11-01 00:00:00,,
2628,West Virginia,06-20-2020,3.756,06/13/2020,70.276,667.871,1952-10-01 00:00:00,,
2629,West Virginia,06-27-2020,3.532,06/20/2020,69.096,667.871,1935-10-01 00:00:00,,
2630,West Virginia,,3.33,06/27/2020,65.556,667.871,1982-09-01 00:00:00,,
2631,West Virginia,,4.07,07.04.2020,64.342,664.212,1969-09-01 00:00:00,,
2632,West Virginia,07-18-2020,3.758,07.11.2020,65.68,664.212,1989-09-01 00:00:00,,
2633,West Virginia,07-25-2020,3.123,07/18/2020,64.365,664.212,1969-09-01 00:00:00,,
2634,West Virginia,,2.506,07/25/2020,62.696,664.212,1944-09-01 00:00:00,,
2635,West Virginia,,1.981,08.01.2020,57.763,664.212,1970-08-01 00:00:00,,
2636,West Virginia,08-15-2020,2.414,08.08.2020,54.525,664.212,2021-08-01 00:00:00,,
2637,West Virginia,08-22-2020,2.082,08/15/2020,52.079,664.212,1984-07-01 00:00:00,,
2638,West Virginia,08-29-2020,2.026,08/22/2020,49.892,664.212,1951-07-01 00:00:00,,
2639,West Virginia,,2.113,08/29/2020,47.742,664.212,2019-07-01 00:00:00,,
2640,West Virginia,,1.881,09.05.2020,45.891,664.212,1991-06-01 00:00:00,,
2641,West Virginia,09-19-2020,2.224,09.12.2020,45.429,664.212,1984-06-01 00:00:00,,
2642,West Virginia,09-26-2020,1.903,09/19/2020,40.892,664.212,2016-06-01 00:00:00,,
2643,West Virginia,,1.958,09/26/2020,35.22,664.212,1930-05-01 00:00:00,,
2644,West Virginia,,2.138,10.03.2020,30.712,662.54,1964-04-01 00:00:00,,
2645,West Virginia,10-17-2020,1.94,10.10.2020,26.469,662.54,4.00,,
2646,West Virginia,10-24-2020,2.091,10/17/2020,24.485,662.54,1970-03-01 00:00:00,,
2647,West Virginia,10-31-2020,2.023,10/24/2020,23.054,662.54,1948-03-01 00:00:00,,
2648,West Virginia,,1.804,10/31/2020,21.388,662.54,2023-03-01 00:00:00,,
2649,West Virginia,11-14-2020,1.938,11.07.2020,20.602,662.54,2021-11-03 00:00:00,,
2650,West Virginia,11-21-2020,2.166,11/14/2020,20.017,662.54,2021-02-03 00:00:00,,
2651,West Virginia,11-28-2020,1.628,11/21/2020,18.097,662.54,1973-02-01 00:00:00,,
2652,West Virginia,,3.059,11/28/2020,20.995,662.54,2017-03-01 00:00:00,,
2653,West Virginia,,3.407,12.05.2020,21.697,662.54,2027-03-01 00:00:00,,
2654,West Virginia,12-19-2020,2.503,12.12.2020,20.076,662.54,2021-03-03 00:00:00,,
2655,West Virginia,12-26-2020,2.112,12/19/2020,18.541,662.54,1980-02-01 00:00:00,,
2656,Wisconsin,,12.854,12/28/2019,49.605,"2,848,173",1974-01-01 00:00:00,,
2657,Wisconsin,,8.255,01.04.2020,53.305,"2,851,929",1987-01-01 00:00:00,,
2658,Wisconsin,01-18-2020,6.388,01.11.2020,44.776,"2,851,929",1957-01-01 00:00:00,,
2659,Wisconsin,01-25-2020,6.134,01/18/2020,44.077,"2,851,929",1955-01-01 00:00:00,,
2660,Wisconsin,,6.28,01/25/2020,44.425,"2,851,929",1956-01-01 00:00:00,,
2661,Wisconsin,,6.579,02.01.2020,44.477,"2,851,929",1956-01-01 00:00:00,,
2662,Wisconsin,02-15-2020,5.808,02.08.2020,44.163,"2,851,929",1955-01-01 00:00:00,,
2663,Wisconsin,02-22-2020,6.098,02/15/2020,43.996,"2,851,929",1954-01-01 00:00:00,,
2664,Wisconsin,02-29-2020,5.658,02/22/2020,43.574,"2,851,929",1953-01-01 00:00:00,,
2665,Wisconsin,,5.052,02/29/2020,42.337,"2,851,929",1948-01-01 00:00:00,,
2666,Wisconsin,03-14-2020,5.19,03.07.2020,40.738,"2,851,929",1943-01-01 00:00:00,,
2667,Wisconsin,03-21-2020,51.031,03/14/2020,43.607,"2,851,929",1953-01-01 00:00:00,,
2668,Wisconsin,03-28-2020,110.934,03/21/2020,99.574,"2,851,929",1949-03-01 00:00:00,,
2669,Wisconsin,,104.823,03/28/2020,208.387,"2,851,929",1931-07-01 00:00:00,,
2670,Wisconsin,,70,04.04.2020,262.847,"2,853,837",2021-09-01 00:00:00,,
2671,Wisconsin,04-18-2020,55.883,04.11.2020,299.532,"2,853,837",1950-10-01 00:00:00,,
2672,Wisconsin,04-25-2020,49.993,04/18/2020,321.063,"2,853,837",2025-11-01 00:00:00,,
2673,Wisconsin,,37.885,04/25/2020,314.025,"2,853,837",11.00,,
2674,Wisconsin,,38.71,05.02.2020,313.248,"2,853,837",1998-10-01 00:00:00,,
2675,Wisconsin,05-16-2020,31.287,05.09.2020,308.397,"2,853,837",1981-10-01 00:00:00,,
2676,Wisconsin,05-23-2020,28.967,05/16/2020,291.677,"2,853,837",2022-10-01 00:00:00,,
2677,Wisconsin,05-30-2020,24.661,05/23/2020,269.678,"2,853,837",1945-09-01 00:00:00,,
2678,Wisconsin,,25.047,05/30/2020,255.805,"2,853,837",1996-08-01 00:00:00,,
