"","State","WeekOfYear","GSV_anxiety","GSV_depression","GSV_insomnia","GSV_suicide","GSV_therapy","GSV_index","GSV_workout","SP","NCases","NDeaths","Unemplyment_claims","Recreation","Grocery","Transit","Parks","Workplace","Residential","Mobility_index","Mobility_index_excl_Mobility","Drug_death","GSV_workout_L1","SP_L1","NCases_L1","NDeaths_L1","Unemplyment_claims_L1","Recreation_L1","Grocery_L1","Transit_L1","Parks_L1","Workplace_L1","Residential_L1","Mobility_index_L1","Mobility_index_excl_Mobility_L1","Drug_death_L1","GSV_workout_L2","SP_L2","NCases_L2","NDeaths_L2","Unemplyment_claims_L2","Recreation_L2","Grocery_L2","Transit_L2","Parks_L2","Workplace_L2","Residential_L2","Mobility_index_L2","Mobility_index_excl_Mobility_L2","Drug_death_L2"
"50","Arizona","15",57,88,42,36,51,54.8,89,0.0701847402243355,1270,51,72.457,-41.4285714285714,-16.7142857142857,-42.5714285714286,-24.8571428571429,-45.7142857142857,16.2857142857143,-25.8333333333333,-26.0285714285714,2146,90,0.0289484986013254,1350,47,98.531,-37.7142857142857,-14,-40,-20,-42.4285714285714,15.4285714285714,-23.1190476190476,-23.7428571428571,2146,98,0.0560856116665918,767,15,132.428,-35.5714285714286,-12.5714285714286,-35.5714285714286,-10.2857142857143,-37.4285714285714,14.1428571428571,-19.547619047619,-21.4,2101
"51","Arizona","16",78,75,68,40,67,65.6,100,-0.0384742415831009,1390,69,52.581,-36.4285714285714,-15.8571428571429,-39,-18.5714285714286,-42.7142857142857,15.5714285714286,-22.8333333333333,-23.6857142857143,2146,89,0.0701847402243355,1270,51,72.457,-41.4285714285714,-16.7142857142857,-42.5714285714286,-24.8571428571429,-45.7142857142857,16.2857142857143,-25.8333333333333,-26.0285714285714,2146,90,0.0289484986013254,1350,47,98.531,-37.7142857142857,-14,-40,-20,-42.4285714285714,15.4285714285714,-23.1190476190476,-23.7428571428571,2146
"52","Arizona","17",54,85,87,51,65,68.4,81,0.0463465080246733,1597,91,43.023,-35.4285714285714,-14,-38.2857142857143,-18.4285714285714,-42.5714285714286,15.1428571428571,-22.2619047619048,-23.0285714285714,2146,100,-0.0384742415831009,1390,69,52.581,-36.4285714285714,-15.8571428571429,-39,-18.5714285714286,-42.7142857142857,15.5714285714286,-22.8333333333333,-23.6857142857143,2146,89,0.0701847402243355,1270,51,72.457,-41.4285714285714,-16.7142857142857,-42.5714285714286,-24.8571428571429,-45.7142857142857,16.2857142857143,-25.8333333333333,-26.0285714285714,2146
"53","Arizona","18",75,80,65,50,55,65,76,0.001763643792847,2114,87,31.57,-32.1428571428571,-9.57142857142857,-35.8571428571429,-20.7142857142857,-41,13.2857142857143,-21,-21.0571428571429,2220,81,0.0463465080246733,1597,91,43.023,-35.4285714285714,-14,-38.2857142857143,-18.4285714285714,-42.5714285714286,15.1428571428571,-22.2619047619048,-23.0285714285714,2146,100,-0.0384742415831009,1390,69,52.581,-36.4285714285714,-15.8571428571429,-39,-18.5714285714286,-42.7142857142857,15.5714285714286,-22.8333333333333,-23.6857142857143,2146
"54","Arizona","19",61,75,66,34,58,58.8,66,0.000585684204654738,2479,174,31.957,-29.2857142857143,-3.14285714285714,-33.8571428571429,-18.1428571428571,-38.2857142857143,13,-18.2857142857143,-18.3142857142857,2220,76,0.001763643792847,2114,87,31.57,-32.1428571428571,-9.57142857142857,-35.8571428571429,-20.7142857142857,-41,13.2857142857143,-21,-21.0571428571429,2220,81,0.0463465080246733,1597,91,43.023,-35.4285714285714,-14,-38.2857142857143,-18.4285714285714,-42.5714285714286,15.1428571428571,-22.2619047619048,-23.0285714285714,2146
"55","Arizona","20",69,81,77,46,63,67.2,77,0.0184034117040403,2818,144,26.868,-25.2857142857143,-7.85714285714286,-32,-11,-35.5714285714286,11.8571428571429,-16.6428571428571,-17.7714285714286,2220,66,0.000585684204654738,2479,174,31.957,-29.2857142857143,-3.14285714285714,-33.8571428571429,-18.1428571428571,-38.2857142857143,13,-18.2857142857143,-18.3142857142857,2220,76,0.001763643792847,2114,87,31.57,-32.1428571428571,-9.57142857142857,-35.8571428571429,-20.7142857142857,-41,13.2857142857143,-21,-21.0571428571429,2220
"56","Arizona","21",53,64,39,37,62,51,94,0.0235482083108103,2402,120,22.012,-19,-3.71428571428571,-28,1.28571428571429,-33.2857142857143,10.5714285714286,-12.0238095238095,-14.6857142857143,2220,77,0.0184034117040403,2818,144,26.868,-25.2857142857143,-7.85714285714286,-32,-11,-35.5714285714286,11.8571428571429,-16.6428571428571,-17.7714285714286,2220,66,0.000585684204654738,2479,174,31.957,-29.2857142857143,-3.14285714285714,-33.8571428571429,-18.1428571428571,-38.2857142857143,13,-18.2857142857143,-18.3142857142857,2220
"57","Arizona","22",52,53,65,48,68,57.2,68,0.0297649886187776,3597,106,24.367,-21,-6.28571428571429,-30.1428571428571,-8,-35,11.5714285714286,-14.8095238095238,-16.1714285714286,2220,94,0.0235482083108103,2402,120,22.012,-19,-3.71428571428571,-28,1.28571428571429,-33.2857142857143,10.5714285714286,-12.0238095238095,-14.6857142857143,2220,77,0.0184034117040403,2818,144,26.868,-25.2857142857143,-7.85714285714286,-32,-11,-35.5714285714286,11.8571428571429,-16.6428571428571,-17.7714285714286,2220
"58","Arizona","23",55,71,34,29,89,55.6,79,0.0410150544335598,6953,138,22.419,-19.1428571428571,-5,-29,-15.4285714285714,-30,10.1428571428571,-14.7380952380952,-14.6,2361,68,0.0297649886187776,3597,106,24.367,-21,-6.28571428571429,-30.1428571428571,-8,-35,11.5714285714286,-14.8095238095238,-16.1714285714286,2220,94,0.0235482083108103,2402,120,22.012,-19,-3.71428571428571,-28,1.28571428571429,-33.2857142857143,10.5714285714286,-12.0238095238095,-14.6857142857143,2220
"59","Arizona","24",73,65,49,55,88,66,84,-0.0257048247993565,8807,142,25.886,-17.8571428571429,-6.28571428571429,-28.1428571428571,-7.28571428571429,-29.4285714285714,9.42857142857143,-13.2619047619048,-14.4571428571429,2361,79,0.0410150544335598,6953,138,22.419,-19.1428571428571,-5,-29,-15.4285714285714,-30,10.1428571428571,-14.7380952380952,-14.6,2361,68,0.0297649886187776,3597,106,24.367,-21,-6.28571428571429,-30.1428571428571,-8,-35,11.5714285714286,-14.8095238095238,-16.1714285714286,2220
"60","Arizona","25",78,72,40,47,68,61,72,0.00209617440171028,16706,153,26.328,-19.5714285714286,-5.85714285714286,-28.2857142857143,-10,-30.5714285714286,9.57142857142857,-14.1190476190476,-14.9428571428571,2361,84,-0.0257048247993565,8807,142,25.886,-17.8571428571429,-6.28571428571429,-28.1428571428571,-7.28571428571429,-29.4285714285714,9.42857142857143,-13.2619047619048,-14.4571428571429,2361,79,0.0410150544335598,6953,138,22.419,-19.1428571428571,-5,-29,-15.4285714285714,-30,10.1428571428571,-14.7380952380952,-14.6,2361
"61","Arizona","26",88,64,41,37,68,59.6,77,-0.0099000731327983,21525,249,25.774,-22.4285714285714,-9.71428571428571,-29,-13.7142857142857,-32.5714285714286,10.5714285714286,-16.1428571428571,-16.6285714285714,2361,72,0.00209617440171028,16706,153,26.328,-19.5714285714286,-5.85714285714286,-28.2857142857143,-10,-30.5714285714286,9.57142857142857,-14.1190476190476,-14.9428571428571,2361,84,-0.0257048247993565,8807,142,25.886,-17.8571428571429,-6.28571428571429,-28.1428571428571,-7.28571428571429,-29.4285714285714,9.42857142857143,-13.2619047619048,-14.4571428571429,2361
"62","Arizona","27",71,65,57,50,68,62.2,86,0.0145244477129559,24188,221,28.695,-24.2857142857143,-7.14285714285714,-29.8571428571429,-12.1428571428571,-38.8571428571429,11.5714285714286,-16.7857142857143,-17.7142857142857,2470,77,-0.0099000731327983,21525,249,25.774,-22.4285714285714,-9.71428571428571,-29,-13.7142857142857,-32.5714285714286,10.5714285714286,-16.1428571428571,-16.6285714285714,2361,72,0.00209617440171028,16706,153,26.328,-19.5714285714286,-5.85714285714286,-28.2857142857143,-10,-30.5714285714286,9.57142857142857,-14.1190476190476,-14.9428571428571,2361
"63","Arizona","28",87,50,78,48,80,68.6,79,0.0165960856129106,24385,428,21.441,-25.2857142857143,-10.1428571428571,-30,-21.8571428571429,-35.8571428571429,11.5714285714286,-18.5952380952381,-17.9428571428571,2470,86,0.0145244477129559,24188,221,28.695,-24.2857142857143,-7.14285714285714,-29.8571428571429,-12.1428571428571,-38.8571428571429,11.5714285714286,-16.7857142857143,-17.7142857142857,2470,77,-0.0099000731327983,21525,249,25.774,-22.4285714285714,-9.71428571428571,-29,-13.7142857142857,-32.5714285714286,10.5714285714286,-16.1428571428571,-16.6285714285714,2361
"64","Arizona","29",70,76,78,44,68,67.2,73,0.0186957391978784,21164,524,19.063,-24.5714285714286,-11.1428571428571,-31.4285714285714,-18.8571428571429,-35.4285714285714,11.2857142857143,-18.3571428571429,-18.2571428571429,2470,79,0.0165960856129106,24385,428,21.441,-25.2857142857143,-10.1428571428571,-30,-21.8571428571429,-35.8571428571429,11.5714285714286,-18.5952380952381,-17.9428571428571,2470,86,0.0145244477129559,24188,221,28.695,-24.2857142857143,-7.14285714285714,-29.8571428571429,-12.1428571428571,-38.8571428571429,11.5714285714286,-16.7857142857143,-17.7142857142857,2470
"65","Arizona","30",74,85,67,31,72,65.8,70,-0.011930126178123,18397,544,15.561,-23.7142857142857,-12,-30.7142857142857,-13.7142857142857,-35,11,-17.3571428571429,-18.0857142857143,2470,73,0.0186957391978784,21164,524,19.063,-24.5714285714286,-11.1428571428571,-31.4285714285714,-18.8571428571429,-35.4285714285714,11.2857142857143,-18.3571428571429,-18.2571428571429,2470,79,0.0165960856129106,24385,428,21.441,-25.2857142857143,-10.1428571428571,-30,-21.8571428571429,-35.8571428571429,11.5714285714286,-18.5952380952381,-17.9428571428571,2470
"66","Arizona","31",67,45,64,44,75,59,50,0.0273641888616846,16460,460,11.655,-23.4285714285714,-11.4285714285714,-30,-18.5714285714286,-35.1428571428571,10.2857142857143,-18.047619047619,-17.9428571428571,2586,70,-0.011930126178123,18397,544,15.561,-23.7142857142857,-12,-30.7142857142857,-13.7142857142857,-35,11,-17.3571428571429,-18.0857142857143,2470,73,0.0186957391978784,21164,524,19.063,-24.5714285714286,-11.1428571428571,-31.4285714285714,-18.8571428571429,-35.4285714285714,11.2857142857143,-18.3571428571429,-18.2571428571429,2470
"67","Arizona","32",84,77,82,34,72,69.8,59,0.00822014752715093,8463,385,12.775,-23,-11.1428571428571,-29.8571428571429,-15.8571428571429,-34.7142857142857,10.1428571428571,-17.4047619047619,-17.7142857142857,2586,50,0.0273641888616846,16460,460,11.655,-23.4285714285714,-11.4285714285714,-30,-18.5714285714286,-35.1428571428571,10.2857142857143,-18.047619047619,-17.9428571428571,2586,70,-0.011930126178123,18397,544,15.561,-23.7142857142857,-12,-30.7142857142857,-13.7142857142857,-35,11,-17.3571428571429,-18.0857142857143,2470
"68","Arizona","33",71,63,52,40,76,60.4,58,0.0168251997036318,6621,356,12.487,-24.5714285714286,-13,-30.7142857142857,-20.2857142857143,-34.8571428571429,10.1428571428571,-18.8809523809524,-18.6,2586,59,0.00822014752715093,8463,385,12.775,-23,-11.1428571428571,-29.8571428571429,-15.8571428571429,-34.7142857142857,10.1428571428571,-17.4047619047619,-17.7142857142857,2586,50,0.0273641888616846,16460,460,11.655,-23.4285714285714,-11.4285714285714,-30,-18.5714285714286,-35.1428571428571,10.2857142857143,-18.047619047619,-17.9428571428571,2586
"69","Arizona","34",84,80,52,61,77,70.8,75,0.0158830366572461,4573,265,11.705,-23.8571428571429,-13.4285714285714,-29.5714285714286,-22.7142857142857,-34,9.71428571428571,-18.9761904761905,-18.2285714285714,2586,58,0.0168251997036318,6621,356,12.487,-24.5714285714286,-13,-30.7142857142857,-20.2857142857143,-34.8571428571429,10.1428571428571,-18.8809523809524,-18.6,2586,59,0.00822014752715093,8463,385,12.775,-23,-11.1428571428571,-29.8571428571429,-15.8571428571429,-34.7142857142857,10.1428571428571,-17.4047619047619,-17.7142857142857,2586
"70","Arizona","35",79,69,48,49,72,63.4,76,0.0241112550165234,3565,259,11.343,-23.2857142857143,-13.8571428571429,-30.2857142857143,-21.2857142857143,-33.1428571428571,9.42857142857143,-18.7380952380952,-18.2285714285714,2586,75,0.0158830366572461,4573,265,11.705,-23.8571428571429,-13.4285714285714,-29.5714285714286,-22.7142857142857,-34,9.71428571428571,-18.9761904761905,-18.2285714285714,2586,58,0.0168251997036318,6621,356,12.487,-24.5714285714286,-13,-30.7142857142857,-20.2857142857143,-34.8571428571429,10.1428571428571,-18.8809523809524,-18.6,2586
"71","Arizona","36",87,78,56,100,80,80.2,65,-0.055239391490508,4112,191,10.015,-20.2857142857143,-10.5714285714286,-27.2857142857143,-13.1428571428571,-34.1428571428571,8.28571428571429,-16.1904761904762,-16.8,2585,76,0.0241112550165234,3565,259,11.343,-23.2857142857143,-13.8571428571429,-30.2857142857143,-21.2857142857143,-33.1428571428571,9.42857142857143,-18.7380952380952,-18.2285714285714,2586,75,0.0158830366572461,4573,265,11.705,-23.8571428571429,-13.4285714285714,-29.5714285714286,-22.7142857142857,-34,9.71428571428571,-18.9761904761905,-18.2285714285714,2586
"72","Arizona","37",78,95,77,47,84,76.2,75,0.0208173261621205,2753,101,9.065,-21.2857142857143,-13.1428571428571,-27.7142857142857,-8.71428571428571,-37.1428571428571,9,-16.5,-18.0571428571429,2585,65,-0.055239391490508,4112,191,10.015,-20.2857142857143,-10.5714285714286,-27.2857142857143,-13.1428571428571,-34.1428571428571,8.28571428571429,-16.1904761904762,-16.8,2585,76,0.0241112550165234,3565,259,11.343,-23.2857142857143,-13.8571428571429,-30.2857142857143,-21.2857142857143,-33.1428571428571,9.42857142857143,-18.7380952380952,-18.2285714285714,2586
"73","Arizona","38",100,81,40,40,75,67.2,60,-0.0251764083264729,5410,154,8.208,-21.1428571428571,-14,-27,-11.7142857142857,-31.2857142857143,8.14285714285714,-16.1666666666667,-17.0571428571429,2585,75,0.0208173261621205,2753,101,9.065,-21.2857142857143,-13.1428571428571,-27.7142857142857,-8.71428571428571,-37.1428571428571,9,-16.5,-18.0571428571429,2585,65,-0.055239391490508,4112,191,10.015,-20.2857142857143,-10.5714285714286,-27.2857142857143,-13.1428571428571,-34.1428571428571,8.28571428571429,-16.1904761904762,-16.8,2585
"74","Arizona","39",66,67,48,43,72,59.2,70,0.00600198457580435,3329,147,7.966,-20.8571428571429,-13.5714285714286,-27.1428571428571,-17.1428571428571,-30.7142857142857,8.28571428571429,-16.8571428571429,-16.8,2585,60,-0.0251764083264729,5410,154,8.208,-21.1428571428571,-14,-27,-11.7142857142857,-31.2857142857143,8.14285714285714,-16.1666666666667,-17.0571428571429,2585,75,0.0208173261621205,2753,101,9.065,-21.2857142857143,-13.1428571428571,-27.7142857142857,-8.71428571428571,-37.1428571428571,9,-16.5,-18.0571428571429,2585
"75","Arizona","40",71,65,38,47,91,62.4,68,0.00764509949122612,3524,83,7.925,-19.4285714285714,-12,-24,-18.1428571428571,-30.2857142857143,7.57142857142857,-16.047619047619,-15.6285714285714,2615,70,0.00600198457580435,3329,147,7.966,-20.8571428571429,-13.5714285714286,-27.1428571428571,-17.1428571428571,-30.7142857142857,8.28571428571429,-16.8571428571429,-16.8,2585,60,-0.0251764083264729,5410,154,8.208,-21.1428571428571,-14,-27,-11.7142857142857,-31.2857142857143,8.14285714285714,-16.1666666666667,-17.0571428571429,2585
"76","Arizona","41",85,89,58,40,72,68.8,61,0.0449156047212561,4828,53,7.053,-19.1428571428571,-12,-22.2857142857143,-11.4285714285714,-31.2857142857143,7.42857142857143,-14.7857142857143,-15.4571428571429,2615,68,0.00764509949122612,3524,83,7.925,-19.4285714285714,-12,-24,-18.1428571428571,-30.2857142857143,7.57142857142857,-16.047619047619,-15.6285714285714,2615,70,0.00600198457580435,3329,147,7.966,-20.8571428571429,-13.5714285714286,-27.1428571428571,-17.1428571428571,-30.7142857142857,8.28571428571429,-16.8571428571429,-16.8,2585
"77","Arizona","42",59,76,64,39,64,60.4,55,-0.0195932151267252,5581,68,6.813,-18.7142857142857,-11.7142857142857,-21.4285714285714,-10.1428571428571,-31,7.71428571428571,-14.2142857142857,-15.0285714285714,2615,61,0.0449156047212561,4828,53,7.053,-19.1428571428571,-12,-22.2857142857143,-11.4285714285714,-31.2857142857143,7.42857142857143,-14.7857142857143,-15.4571428571429,2615,68,0.00764509949122612,3524,83,7.925,-19.4285714285714,-12,-24,-18.1428571428571,-30.2857142857143,7.57142857142857,-16.047619047619,-15.6285714285714,2615
"78","Arizona","43",71,58,69,45,62,61,51,-0.0152303724528916,7021,47,6.389,-18.4285714285714,-11.8571428571429,-20.2857142857143,-11.1428571428571,-28.5714285714286,7.57142857142857,-13.7857142857143,-14.3142857142857,2615,55,-0.0195932151267252,5581,68,6.813,-18.7142857142857,-11.7142857142857,-21.4285714285714,-10.1428571428571,-31,7.71428571428571,-14.2142857142857,-15.0285714285714,2615,61,0.0449156047212561,4828,53,7.053,-19.1428571428571,-12,-22.2857142857143,-11.4285714285714,-31.2857142857143,7.42857142857143,-14.7857142857143,-15.4571428571429,2615
"79","Arizona","44",89,71,14,44,63,56.2,35,-0.00634680948954192,9344,107,6.41,-17.4285714285714,-10,-20.1428571428571,-17.4285714285714,-28,7.71428571428571,-14.2142857142857,-13.5714285714286,2649,51,-0.0152303724528916,7021,47,6.389,-18.4285714285714,-11.8571428571429,-20.2857142857143,-11.1428571428571,-28.5714285714286,7.57142857142857,-13.7857142857143,-14.3142857142857,2615,55,-0.0195932151267252,5581,68,6.813,-18.7142857142857,-11.7142857142857,-21.4285714285714,-10.1428571428571,-31,7.71428571428571,-14.2142857142857,-15.0285714285714,2615
"80","Arizona","45",69,68,44,37,66,56.8,64,0.0523483598285627,11812,183,6.285,-18,-11,-23.2857142857143,-18,-27.7142857142857,8.42857142857143,-14.9285714285714,-14.3142857142857,2649,35,-0.00634680948954192,9344,107,6.41,-17.4285714285714,-10,-20.1428571428571,-17.4285714285714,-28,7.71428571428571,-14.2142857142857,-13.5714285714286,2649,51,-0.0152303724528916,7021,47,6.389,-18.4285714285714,-11.8571428571429,-20.2857142857143,-11.1428571428571,-28.5714285714286,7.57142857142857,-13.7857142857143,-14.3142857142857,2615
"81","Arizona","46",66,73,100,35,75,69.8,50,0.0180508978911474,16193,138,7.154,-17.2857142857143,-11.5714285714286,-23.8571428571429,-17.8571428571429,-29.4285714285714,8.71428571428571,-15.2142857142857,-14.6857142857143,2649,64,0.0523483598285627,11812,183,6.285,-18,-11,-23.2857142857143,-18,-27.7142857142857,8.42857142857143,-14.9285714285714,-14.3142857142857,2649,35,-0.00634680948954192,9344,107,6.41,-17.4285714285714,-10,-20.1428571428571,-17.4285714285714,-28,7.71428571428571,-14.2142857142857,-13.5714285714286,2649
"82","Arizona","47",63,75,46,41,64,57.8,51,0.00716990854765015,24250,162,5.569,-18.2857142857143,-10.1428571428571,-22.8571428571429,-18,-27.2857142857143,8.57142857142857,-14.6666666666667,-14,2649,50,0.0180508978911474,16193,138,7.154,-17.2857142857143,-11.5714285714286,-23.8571428571429,-17.8571428571429,-29.4285714285714,8.71428571428571,-15.2142857142857,-14.6857142857143,2649,64,0.0523483598285627,11812,183,6.285,-18,-11,-23.2857142857143,-18,-27.7142857142857,8.42857142857143,-14.9285714285714,-14.3142857142857,2649
"83","Arizona","48",73,60,43,43,73,58.4,60,0.00743795060254551,26351,170,7.362,-23.1428571428571,-9.42857142857143,-26,-19.1428571428571,-41,11.4285714285714,-17.8809523809524,-17.6285714285714,2649,51,0.00716990854765015,24250,162,5.569,-18.2857142857143,-10.1428571428571,-22.8571428571429,-18,-27.2857142857143,8.57142857142857,-14.6666666666667,-14,2649,50,0.0180508978911474,16193,138,7.154,-17.2857142857143,-11.5714285714286,-23.8571428571429,-17.8571428571429,-29.4285714285714,8.71428571428571,-15.2142857142857,-14.6857142857143,2649
